val/generations,_step,_runtime,val/HuggingFaceH4/MATH-500/test_score/unknown,val/HuggingFaceH4/MATH-500/1_length/unknown,val/HuggingFaceH4/MATH-500/length/unknown,val/HuggingFaceH4/MATH-500/test_score/,val/HuggingFaceH4/MATH-500/reward/unknown,val/HuggingFaceH4/MATH-500/0_length/mean,val/HuggingFaceH4/MATH-500/0_length/unknown,val/HuggingFaceH4/MATH-500/length/mean,val/HuggingFaceH4/MATH-500/1_length/mean,_timestamp,val/HuggingFaceH4/MATH-500/reward/mean,timing_s/ref,critic/advantages/max,critic/score/under_2k,critic/rewards/max,timing_s/step,critic/score/under_8k,critic/advantages/mean,critic/score/min,perf/max_memory_reserved_gb,critic/returns/min,critic/score/mean,timing_per_token_ms/adv,perf/max_memory_allocated_gb,prompt_length/min,perf/mfu/actor,timing_s/adv,actor/kl_coef,difficulty/verification/unknown,response_length/mean,global_seqlen/balanced_max,prompt_length/mean,timing_s/old_log_prob,critic/rewards/mean,timing_s/update_actor,timing_s/gen,actor/ppo_kl,global_seqlen/minmax_diff,timing_per_token_ms/ref,actor/entropy,actor/pg_clipfrac,difficulty/1_length/unknown,difficulty/1_verification/unknown,difficulty/0_length/unknown,difficulty/zero_advantage_ratio/unknown,critic/advantages/min,perf/total_num_tokens,critic/score/under_16k,actor/pg_loss,global_seqlen/balanced_min,critic/rewards/min,critic/returns/mean,critic/returns/max,perf/throughput,global_seqlen/mean,response_length/min,prompt_length/clip_ratio,actor/pg_clipfrac_lower,steps/steps,critic/score/under_4k,difficulty/0_verification/unknown,difficulty/length/unknown,prompt_length/max,response_length/clip_ratio,global_seqlen/max,timing_per_token_ms/update_actor,actor/lr,steps/compute_matched_steps,critic/score/max,perf/time_per_step,timing_per_token_ms/gen,actor/kl_loss,perf/cpu_memory_used_gb,response_length/max,global_seqlen/min,actor/grad_norm,difficulty/reward/unknown,timing_s/save_checkpoint,timing_s/testing
,231,32546.869200471,,,,,,,,,,1779964172.5968587,,9.572376482999971,2.4748666286468506,0.7265625,1.0,127.8859084120013,0.7265625,-0.0004836234438698739,0.0,213.111328125,-2.4748666286468506,0.7265625,0.0002650669776737242,165.21657943725586,32.0,0.0,0.19988753799771075,0.001,2.43359375,1384.38671875,754102.0,88.46875,8.855855115998565,0.7265625,32.62814935200004,76.5871676880015,4.1756928112590685e-05,0.0,0.012693742335917383,0.11576495816310246,0.000430566780778463,1181.3736559139784,1.6774193548387097,1923.8214285714287,0.78125,-2.4748666286468506,754102.0,0.7265625,0.00040400012221653014,754102.0,0.0,-0.0004836234438698739,2.4748666286468506,5896.677822943252,754102.0,366.0,0.0,0.0,231.0,0.7265625,4.442857142857143,1384.38671875,437.0,0.27734375,754102.0,0.043267554458150274,1e-06,177138096.0,1.0,127.8859084120013,0.1080509584964031,0.06441771239042282,36.18305206298828,2048.0,754102.0,0.2525885999202728,0.7265625,,
,232,32681.375990768,,,,,,,,,,1779964300.884483,,8.946315687000606,2.4748666286468506,0.728515625,1.0,128.0397105259981,0.728515625,-0.0033816948998719454,0.0,213.111328125,-2.4748666286468506,0.728515625,0.00026624377769090646,165.21657943725586,31.0,0.0,0.19963011700019706,0.001,2.33984375,1383.51953125,749802.0,80.9375,8.873024257998622,0.728515625,32.36842913500004,77.60917182300182,4.045793889417837e-05,0.0,0.011931570850705394,0.10960721814384063,0.001113284582970664,1187.2493297587132,1.611260053619303,1910.2014388489208,0.78125,-2.4748666286468506,749802.0,0.728515625,0.003330252909411987,749802.0,0.0,-0.0033816948998719454,2.4748666286468506,5856.011364909755,749802.0,438.0,0.0,0.0,232.0,0.728515625,4.294964028776978,1383.51953125,310.0,0.263671875,749802.0,0.0431693022091166,1e-06,177846902.0,1.0,128.0397105259981,0.10956145561591646,0.07020832598209381,36.18441390991211,2048.0,749802.0,0.28339484333992004,0.728515625,,
,233,32814.01428128,,,,,,,,,,1779964435.3884494,,9.204294007999124,2.4748666286468506,0.724609375,1.0,132.42253490299845,0.724609375,-0.0039266799576580524,0.0,213.111328125,-2.4748666286468506,0.724609375,0.00029650008503525135,165.21657943725586,34.0,0.0,0.2283913470018888,0.001,3.232421875,1422.896484375,770291.0,81.578125,9.028997435998463,0.724609375,33.37473675599904,80.49498395299815,6.698317929476616e-05,0.0,0.011949112748297882,0.12000327277928591,0.0007980277975245068,1256.0188679245282,2.215633423180593,1861.985815602837,0.75,-2.4748666286468506,770291.0,0.724609375,0.0038413466639516023,770291.0,0.0,-0.0039266799576580524,2.4748666286468506,5816.917796991653,770291.0,521.0,0.0,0.0,233.0,0.724609375,5.907801418439717,1422.896484375,220.0,0.2890625,770291.0,0.04332743957283551,1e-06,178555264.0,1.0,132.42253490299845,0.1104906556869147,0.07279925793409348,36.08684539794922,2048.0,770291.0,0.20899461209774017,0.724609375,,
,234,32950.929773696,,,,,,,,,,1779964568.0292275,,9.243388189002872,2.4748666286468506,0.78515625,1.0,132.35440345000097,0.78515625,-0.006713551003485918,0.0,213.111328125,-2.4748666286468506,0.78515625,0.00027749600012483847,165.21657943725586,34.0,0.0,0.21478856400062796,0.001,2.697265625,1407.828125,774024.0,103.9375,9.099640685999475,0.78515625,33.990857579003205,79.74550962699868,-2.5887218289426528e-05,0.0,0.011941991706979203,0.1157165676355362,0.0010144650051370262,1275.1218905472638,1.9825870646766168,1892.8090909090909,0.6875,-2.4748666286468506,774024.0,0.78515625,0.007175786532461643,774024.0,0.0,-0.006713551003485918,2.4748666286468506,5848.116721650294,774024.0,304.0,0.0,1.3858573220204562e-06,234.0,0.78515625,5.3090909090909095,1407.828125,383.0,0.310546875,774024.0,0.04391447497623227,1e-06,179283787.0,1.0,132.35440345000097,0.11063349689098717,0.07939685136079788,36.066986083984375,2048.0,774024.0,0.3194352686405182,0.78515625,,
,235,33089.567940354,,,,,,,,,,1779964704.9451017,,9.510557304005488,2.4748666286468506,0.72265625,1.0,136.61963068699697,0.72265625,-0.004546457901597023,0.0,213.111328125,-2.4748666286468506,0.72265625,0.0002736833580752131,165.21657943725586,31.0,0.0,0.2169496189962956,0.001,3.021484375,1448.013671875,792703.0,100.234375,9.321500029996969,0.72265625,34.419314979000774,83.10048056000232,6.359256766700128e-05,0.0,0.011997630012760753,0.11646751940250397,0.0003605764583335258,1235.3135135135135,1.7324324324324325,2002.2323943661972,0.78125,-2.4748666286468506,792703.0,0.72265625,0.004640852984790262,792703.0,0.0,-0.004546457901597023,2.4748666286468506,5802.262793522886,792703.0,488.0,0.0,1.3484357623383403e-06,235.0,0.72265625,6.380281690140845,1448.013671875,316.0,0.314453125,792703.0,0.04342019013300161,1e-06,180004595.0,1.0,136.61963068699697,0.11208846245463185,0.07461069524288177,36.0860481262207,2048.0,792703.0,0.1770235002040863,0.72265625,,
,236,33219.343695107,,,,,,,,,,1779964843.5835154,,9.607007150996651,2.4748666286468506,0.771484375,1.0,138.3765843880028,0.771484375,-0.0048179617151618,0.0,213.111328125,-2.4748666286468506,0.771484375,0.00026685505581534814,165.21657943725586,36.0,0.0,0.2142437809961848,0.001,3.220703125,1481.982421875,802847.0,86.078125,9.442187194006692,0.771484375,34.85869310400449,84.20944696100196,8.898702269387006e-05,0.0,0.011966174315899109,0.11874968329301247,0.0014558091374615638,1333.0303797468355,2.3139240506329113,1984.854700854701,0.65625,-2.4748666286468506,802847.0,0.771484375,0.004986707085313706,802847.0,0.0,-0.0048179617151618,2.4748666286468506,5801.899241484721,802847.0,324.0,0.0,1.3420873214132512e-06,236.0,0.771484375,6.282051282051282,1481.982421875,260.0,0.37109375,802847.0,0.043418849549172495,1e-06,180745978.0,1.0,138.3765843880028,0.11098078740206511,0.0744723230600357,36.083961486816406,2048.0,802847.0,0.28471314907073975,0.771484375,,
,237,33357.774599592,,,,,,,,,,1779964973.3585072,,8.907465096002852,2.4748666286468506,0.8125,1.0,129.53169720799633,0.8125,-0.0017039601225405931,0.0,213.111328125,-2.4748666286468506,0.8125,0.00027398437113690215,165.21657943725586,33.0,0.0,0.20368874900304945,0.001,2.568359375,1368.84375,743432.0,83.171875,8.741881354006182,0.8125,32.226775151000766,79.40570108300017,-4.481676448146269e-05,0.0,0.011981546524770056,0.1180996373295784,0.0006328256483053943,1237.8028846153845,1.9447115384615385,1936.6875,0.78125,-2.4748666286468506,743432.0,0.8125,0.0018779373300882678,743432.0,0.0,-0.0017039601225405931,2.4748666286468506,5739.382838520439,743432.0,539.0,0.0,2.940380909421947e-06,237.0,0.8125,5.270833333333333,1368.84375,287.0,0.275390625,743432.0,0.04334865213092894,1e-06,181504753.0,1.0,129.53169720799633,0.11329946162791385,0.08504942804574966,36.08965301513672,2048.0,743432.0,0.22134700417518616,0.8125,,
,238,33485.18056373,,,,,,,,,,1779965111.7892835,,9.59263752699917,1.6201815605163574,0.642578125,1.0,138.17574903200148,0.642578125,-0.0025007864460349083,0.0,213.111328125,-2.4748666286468506,0.642578125,0.0002689992171522733,165.21657943725586,35.0,0.0,0.21613414600142278,0.001,3.083984375,1474.849609375,803475.0,94.4375,9.392687042003672,0.642578125,35.298938819003524,83.62938979599858,8.42096924316138e-06,0.0,0.01193893715050147,0.11855534493923187,0.0007673213171074167,1273.0607902735562,1.884498480243161,1837.6284153005465,0.796875,-2.4748666286468506,803475.0,0.642578125,0.0024707840755581858,803475.0,0.0,-0.0025007864460349083,1.6201815605163574,5814.877108528757,803475.0,383.0,0.0,1.333511172560975e-06,238.0,0.642578125,5.240437158469946,1474.849609375,285.0,0.357421875,803475.0,0.04393284024892315,1e-06,182205601.0,1.0,138.17574903200148,0.11074936109216456,0.07416833937168121,36.093502044677734,2048.0,803475.0,0.2585892975330353,0.642578125,,
,239,33620.762440698,,,,,,,,,,1779965239.19622,,8.810749937001674,2.4748666286468506,0.830078125,1.0,127.1663248219993,0.830078125,-0.002921509789302945,0.0,213.111328125,-2.4748666286468506,0.830078125,0.00027421378296523967,165.21657943725586,36.0,0.0,0.20317294399865204,0.001,2.74609375,1362.830078125,740929.0,84.296875,8.68030214800092,0.830078125,32.01772475699545,77.40896852400328,1.9520518738621224e-05,0.0,0.01189149019271978,0.11638167127966881,0.0002796380546593961,1227.4376470588236,1.8729411764705883,2024.2298850574712,0.78125,-2.4748666286468506,740929.0,0.830078125,0.0027737083340374133,740929.0,0.0,-0.002921509789302945,2.4748666286468506,5826.456029433211,740929.0,418.0,0.0,0.0,239.0,0.830078125,7.011494252873563,1362.830078125,344.0,0.302734375,740929.0,0.043212945851755634,1e-06,182960724.0,1.0,127.1663248219993,0.11093781541456167,0.08120304346084595,36.0932731628418,2048.0,740929.0,0.178337961435318,0.830078125,,
,240,33749.198882733,,,,,,,,,,1779965374.7786915,,9.687985448996187,2.4748666286468506,0.73828125,1.0,135.30534677399555,0.73828125,-0.01048896461725235,0.0,213.111328125,-2.4748666286468506,0.73828125,0.0002618285439994681,165.21657943725586,37.0,0.0,0.21274485599860782,0.001,3.0703125,1494.669921875,812535.0,92.3125,9.507621168995684,0.73828125,35.61496152300242,80.23794297999848,9.116896835621446e-06,0.0,0.011923160785684539,0.1220263659954071,0.0005508076996193267,1312.111111111111,1.8571428571428572,2009.6492537313434,0.703125,-2.4748666286468506,812535.0,0.73828125,0.010168303167447448,812535.0,0.0,-0.01048896461725235,2.4748666286468506,6005.195059713352,812535.0,485.0,0.0,0.0,240.0,0.73828125,6.492537313432836,1494.669921875,426.0,0.32421875,812535.0,0.043831910653697896,1e-06,183658493.0,1.0,135.30534677399555,0.10484905736660409,0.07505261898040771,36.09176254272461,2048.0,812535.0,0.2242819368839264,0.73828125,,
,241,33871.684787614,,,,,,,,,,1779965503.2142825,,9.142237958003534,1.6201815605163574,0.78125,1.0,128.18317769200075,0.78125,-0.005927613470703363,0.0,213.111328125,-2.4748666286468506,0.78125,0.0002636402795697419,165.21657943725586,36.0,0.0,0.20127722599863773,0.001,2.576171875,1409.73046875,763454.0,81.390625,8.947581186002935,0.78125,33.37690026099881,76.47228993599856,-5.054703069617972e-06,0.0,0.011974837983694543,0.11012715339660645,0.0004138653533300385,1291.9925,1.74,1830.2232142857142,0.78125,-2.4748666286468506,763454.0,0.78125,0.0059623833373188976,763454.0,0.0,-0.005927613470703363,1.6201815605163574,5955.96094391131,763454.0,476.0,0.0,0.0,241.0,0.78125,5.5625,1409.73046875,197.0,0.234375,763454.0,0.043718285922922415,1e-06,184423764.0,1.0,128.18317769200075,0.10594928930895833,0.08048540353775024,36.09385299682617,2048.0,763454.0,0.2049570381641388,0.78125,,
,242,34003.482377298,,,,,,,,,,1779965625.7007313,,8.504140598997765,2.4748666286468506,0.875,1.0,122.2100867390036,0.875,-0.0033426466397941113,0.0,213.111328125,-2.4748666286468506,0.875,0.0002710879745638355,165.21657943725586,33.0,0.0,0.19333235299563967,0.001,1.94140625,1303.5546875,713172.0,89.359375,8.32137139599945,0.875,30.70579787299357,74.4446588130013,4.3256794410610937e-05,0.0,0.01192438934646588,0.10469820253227068,0.0004889683458832619,1206.388392857143,1.5848214285714286,1983.71875,0.8125,-2.4748666286468506,713172.0,0.875,0.003129903591521408,713172.0,0.0,-0.0033426466397941113,2.4748666286468506,5835.623057228301,713172.0,393.0,0.0,0.0,242.0,0.875,4.4375,1303.5546875,405.0,0.197265625,713172.0,0.043055248766067054,1e-06,185145546.0,1.0,122.2100867390036,0.11154094694944906,0.0777631402015686,36.097312927246094,2048.0,713172.0,0.2098800390958786,0.875,,
,243,34140.743266136,,,,,,,,,,1779965757.4977317,,9.411503939001705,2.4748666286468506,0.765625,1.0,131.524033092006,0.765625,-0.004439371172338724,0.0,213.111328125,-2.4748666286468506,0.765625,0.0002627914049697163,165.21657943725586,31.0,0.0,0.20706464800605318,0.001,3.291015625,1442.482421875,787943.0,96.46875,9.334543195996957,0.765625,34.02312475399958,78.50748122699588,8.28892074059695e-05,0.0,0.011944396915768913,0.11470412760972977,0.0008321215212345124,1291.9260204081634,2.0306122448979593,1934.3,0.75,-2.4748666286468506,787943.0,0.765625,0.0045780759816989305,787943.0,0.0,-0.004439371172338724,2.4748666286468506,5990.8670793938045,787943.0,460.0,0.0,1.3527223200071602e-06,243.0,0.765625,7.408333333333333,1442.482421875,380.0,0.2890625,787943.0,0.04317967765942407,1e-06,185812966.0,1.0,131.524033092006,0.10629933643986113,0.07516948133707047,36.099666595458984,2048.0,787943.0,0.2755371928215027,0.765625,,
,244,34269.851931851,,,,,,,,,,1779965894.7592456,,9.789414040002157,2.4748666286468506,0.69921875,1.0,137.0133711830058,0.69921875,-0.009333462454378605,0.0,213.111328125,-2.4748666286468506,0.69921875,0.0002574179143964343,165.21657943725586,35.0,0.0,0.21079515399469528,0.001,3.06640625,1498.833984375,818883.0,100.546875,9.595985011001176,0.69921875,35.588435642996046,81.78510253299464,3.73361754799799e-05,0.0,0.011954594294914116,0.1194103374504126,0.0008366198330454958,1268.5279329608938,1.687150837988827,2034.2207792207791,0.78125,-2.4748666286468506,818883.0,0.69921875,0.009527193401831587,818883.0,0.0,-0.009333462454378605,2.4748666286468506,5976.664853434163,818883.0,538.0,0.0,0.0,244.0,0.69921875,6.2727272727272725,1498.833984375,393.0,0.359375,818883.0,0.043459731906751085,1e-06,186551517.0,1.0,137.0133711830058,0.10657386344983619,0.06635236740112305,36.0975456237793,2048.0,818883.0,0.25538673996925354,0.69921875,,
,245,34394.683739862,,,,,,,,,,1779966023.8673358,,9.214849269003025,2.4748666286468506,0.71875,1.0,128.8642943859959,0.71875,-0.002435077913105488,0.0,213.111328125,-2.4748666286468506,0.71875,0.00026342288321216527,165.21657943725586,35.0,0.0,0.20278635999420658,0.001,2.833984375,1415.494140625,769813.0,88.046875,9.566787750998628,0.71875,33.42565421399922,76.41010482699494,3.644081065431237e-05,0.0,0.01197024377219276,0.12498254120349885,0.0007101956300903111,1181.5,1.7173913043478262,2013.4791666666667,0.78125,-2.4748666286468506,769813.0,0.71875,0.00231952041387558,769813.0,0.0,-0.002435077913105488,2.4748666286468506,5973.8269911611615,769813.0,458.0,0.0,2.735698508331552e-06,245.0,0.71875,5.6875,1415.494140625,428.0,0.341796875,769813.0,0.043420485512714414,1e-06,187318920.0,1.0,128.8642943859959,0.10543207612595941,0.06809569150209427,36.1024169921875,2048.0,769813.0,0.23845350742340088,0.71875,,
,246,34527.274247435,,,,,,,,,,1779966148.7000272,,8.559721819001425,2.4748666286468506,0.830078125,1.0,124.60279509499378,0.830078125,-0.006119119469076395,0.0,213.111328125,-2.4748666286468506,0.830078125,0.00027161799954414167,165.21657943725586,32.0,0.0,0.1940487879983266,0.001,2.5234375,1311.87890625,714418.0,83.46875,8.470350546995178,0.830078125,30.85055670500151,76.48359706399788,-1.5741708921268582e-05,0.0,0.011981391592878993,0.11408063159747557,0.0008868513263719665,1161.2117647058824,1.5647058823529412,2047.896551724138,0.859375,-2.4748666286468506,714418.0,0.830078125,0.006417585663836111,714418.0,0.0,-0.006119119469076395,2.4748666286468506,5733.563195394992,714418.0,394.0,0.0,0.0,246.0,0.830078125,7.206896551724138,1311.87890625,372.0,0.24609375,714418.0,0.043182781935787604,1e-06,188043653.0,1.0,124.60279509499378,0.11386876090768827,0.08333470672369003,36.096500396728516,2048.0,714418.0,0.2139245867729187,0.830078125,,
,247,34659.026262039,,,,,,,,,,1779966281.2890456,,9.480480800993973,2.4748666286468506,0.6796875,1.0,132.33720130000438,0.6796875,-0.0008735571755096316,0.0,213.111328125,-2.4748666286468506,0.6796875,0.0002635202852123365,165.21657943725586,31.0,0.0,0.20767032300500432,0.001,3.51953125,1440.18359375,788062.0,99.0,9.312745624003583,0.6796875,34.786583332999726,78.50441763699928,4.837868542381329e-05,0.0,0.01203012047401597,0.1304180508852005,0.0008081909455358982,1233.3045977011495,1.9942528735632183,1879.1707317073171,0.71875,-2.4748666286468506,788062.0,0.6796875,0.0011335518211126328,788062.0,0.0,-0.0008735571755096316,2.4748666286468506,5954.9544063085295,788062.0,405.0,0.0,0.0,247.0,0.6796875,6.7560975609756095,1440.18359375,459.0,0.34765625,788062.0,0.04414193722448199,1e-06,188715335.0,1.0,132.33720130000438,0.10646485723255672,0.08797679096460342,36.09665298461914,2048.0,788062.0,0.2957938611507416,0.6796875,,
,248,34789.372744538,,,,,,,,,,1779966413.0411837,,9.171127916000842,2.4748666286468506,0.83203125,1.0,131.506552234001,0.83203125,-0.010668509639799595,0.0,213.111328125,-2.4748666286468506,0.83203125,0.00032075179263564097,165.21657943725586,35.0,0.0,0.24454854399664328,0.001,2.341796875,1387.732421875,762423.0,101.375,8.993111413001316,0.83203125,33.111914049004554,79.94138240900065,4.8562570482317826e-05,0.0,0.012028923466370823,0.11372460782527924,0.0009730432834476233,1269.1455399061033,1.7183098591549295,1975.1511627906978,0.71875,-2.4748666286468506,762423.0,0.83203125,0.010585575960576535,762423.0,0.0,-0.010668509639799595,2.4748666286468506,5797.604659601711,762423.0,375.0,0.0,0.0,248.0,0.83203125,5.430232558139535,1387.732421875,453.0,0.2265625,762423.0,0.04342984675043192,1e-06,189452709.0,1.0,131.506552234001,0.11251125221000516,0.0659126341342926,36.0960693359375,2048.0,762423.0,0.26567772030830383,0.83203125,,
,249,34917.240496685,,,,,,,,,,1779966543.3889828,,9.315908862998185,2.4748666286468506,0.720703125,1.0,130.0920910470013,0.720703125,-0.00267823226749897,0.0,213.111328125,-2.4748666286468506,0.720703125,0.00026770501798918124,165.21657943725586,36.0,0.0,0.20763468900258886,0.001,3.033203125,1418.08203125,775610.0,96.78125,9.073438564002572,0.720703125,33.527545744000236,77.92472561600152,-3.566316217984422e-05,0.0,0.012011073687804677,0.1196647984907031,0.0007573396117853312,1201.7777777777778,1.7127371273712737,1976.2377622377621,0.8125,-2.4748666286468506,775610.0,0.720703125,0.0029998597650167844,775610.0,0.0,-0.00267823226749897,2.4748666286468506,5962.0073269464,775610.0,449.0,0.0,4.162663420477959e-06,249.0,0.720703125,6.440559440559441,1418.08203125,403.0,0.345703125,775610.0,0.04322732525882884,1e-06,190163228.0,1.0,130.0920910470013,0.10732575857025406,0.06808498501777649,36.10258865356445,2048.0,775610.0,0.20975342392921448,0.720703125,,
,250,35052.852948287,,,,,,,,,,1779966671.2553961,,8.877722602999711,2.4748666286468506,0.810546875,1.0,127.56063169799745,0.810546875,-0.012143710628151894,0.0,213.111328125,-2.4748666286468506,0.810546875,0.0002686699435009797,165.21657943725586,34.0,0.0,0.1997561029929784,0.001,2.318359375,1369.2890625,743500.0,82.859375,8.70706123799755,0.810546875,32.076457025999844,77.6574896509992,1.2560128553836282e-05,0.0,0.011940447347679503,0.11469068216240924,0.0008746656556310052,1223.5759036144577,1.5373493975903614,1992.701030927835,0.703125,-2.4748666286468506,743500.0,0.810546875,0.01228421157144982,743500.0,0.0,-0.012143710628151894,2.4748666286468506,5828.600800286505,743500.0,482.0,0.0,0.0,250.0,0.810546875,5.65979381443299,1369.2890625,300.0,0.24609375,743500.0,0.043142511131136305,1e-06,190889286.0,1.0,127.56063169799745,0.11076900314801705,0.0683070719242096,36.101261138916016,2048.0,743500.0,0.28152742981910706,0.810546875,,
,251,35181.064235324,,,,,,,,,,1779966806.8679976,,9.69955613699858,2.4748666286468506,0.7109375,1.0,135.3465787239984,0.7109375,-0.014498683623969555,0.0,213.111328125,-2.4748666286468506,0.7109375,0.00026702514097847667,165.21657943725586,34.0,0.0,0.21573601999989478,0.001,3.46484375,1476.1796875,807924.0,101.796875,9.622116058999381,0.7109375,34.97527561500465,80.79048226600571,8.235609297676441e-05,0.0,0.01200553039270845,0.1303622513436354,0.0012021225545770274,1283.8049450549452,2.1153846153846154,1949.3175675675675,0.640625,-2.4748666286468506,807924.0,0.7109375,0.014663884792333612,807924.0,0.0,-0.014498683623969555,2.4748666286468506,5969.297544251456,807924.0,414.0,0.0,0.0,251.0,0.7109375,6.783783783783784,1476.1796875,452.0,0.353515625,807924.0,0.043290304057070524,1e-06,191590362.0,1.0,135.3465787239984,0.10689343039466014,0.0705079585313797,36.097164154052734,2048.0,807924.0,0.3209276497364044,0.7109375,,
,252,35314.500556205,,,,,,,,,,1779966935.0791621,,9.100114929002302,2.4748666286468506,0.7734375,1.0,127.9723110949999,0.7734375,-0.003540136618539691,0.0,213.111328125,-2.4748666286468506,0.7734375,0.00029770061722600693,165.21657943725586,35.0,0.0,0.22649717899912503,0.001,2.751953125,1403.40234375,760822.0,82.578125,9.41365854000469,0.7734375,32.87445170999854,76.3116147719993,3.7297730614227476e-05,0.0,0.011960898776589401,0.1112305698916316,0.0010072667137137614,1252.3762626262626,1.8005050505050506,1918.9741379310344,0.734375,-2.4748666286468506,760822.0,0.7734375,0.003702471401387205,760822.0,0.0,-0.003540136618539691,2.4748666286468506,5945.207939826967,760822.0,316.0,0.0,0.0,252.0,0.7734375,6.0,1403.40234375,359.0,0.333984375,760822.0,0.04320912343491452,1e-06,192346166.0,1.0,127.9723110949999,0.10620341576692706,0.06148602068424225,36.098594665527344,2048.0,760822.0,0.2821587920188904,0.7734375,,
,253,35443.010357299,,,,,,,,,,1779967068.5162778,,9.455874485000095,2.4748666286468506,0.75,1.0,133.19289719500375,0.75,-0.0016646352596580982,0.0,213.111328125,-2.4748666286468506,0.75,0.00026585302510116234,165.21657943725586,33.0,0.0,0.21036364999599755,0.001,3.0390625,1441.29296875,791278.0,104.171875,9.23684109900205,0.75,34.20152536900423,80.0459367670046,2.312069045729004e-05,0.0,0.011950129391945808,0.12062322169542312,0.0008709670905955136,1261.7630208333333,1.8307291666666667,1979.8828125,0.703125,-2.4748666286468506,791278.0,0.75,0.0015244431002065539,791278.0,0.0,-0.0016646352596580982,2.4748666286468506,5940.842317150842,791278.0,446.0,0.0,2.716473682085052e-06,253.0,0.75,6.6640625,1441.29296875,486.0,0.326171875,791278.0,0.04322314707221006,1e-06,193064708.0,1.0,133.19289719500375,0.108471853840823,0.06937269121408463,36.098819732666016,2048.0,791278.0,0.2688784599304199,0.75,,
,254,35570.550798217,,,,,,,,,,1779967197.025702,,9.055426721002732,0.5400605201721191,0.77734375,1.0,128.2673871079969,0.77734375,-0.004542174283415079,0.0,213.111328125,-2.4748666286468506,0.77734375,0.00026932923229831146,165.21657943725586,40.0,0.0,0.2044198099974892,0.001,2.30859375,1392.5234375,758996.0,89.890625,8.895090345999051,0.77734375,32.67603943100403,77.39228428400384,6.417218158579392e-05,0.0,0.011930796369154424,0.11417039576917887,0.000224421023024964,1236.4221105527638,1.5276381909547738,1937.5087719298247,0.875,-2.4748666286468506,758996.0,0.77734375,0.00471812451723963,758996.0,0.0,-0.004542174283415079,0.5400605201721191,5917.295246382078,758996.0,524.0,0.0,0.0,254.0,0.77734375,5.035087719298246,1392.5234375,424.0,0.2421875,758996.0,0.04305166223669694,1e-06,193802650.0,1.0,128.2673871079969,0.10854884102602043,0.07646524906158447,36.1036491394043,2048.0,758996.0,0.17116129398345947,0.77734375,,
,255,35694.642752029,,,,,,,,,,1779967324.565943,,8.960634791001212,2.4748666286468506,0.80078125,1.0,127.29735492899636,0.80078125,-0.008647390641272068,0.0,213.111328125,-2.4748666286468506,0.80078125,0.0002736197031217124,165.21657943725586,34.0,0.0,0.20580716399854282,0.001,2.90234375,1383.556640625,752165.0,85.515625,8.791752763005206,0.80078125,32.56677855500311,76.72793460800312,-7.105913671997162e-06,0.0,0.01191312383719159,0.11567380496611197,0.0006061060812498908,1222.6268292682928,1.6292682926829267,2030.4313725490197,0.78125,-2.4748666286468506,752165.0,0.80078125,0.008891695256655415,752165.0,0.0,-0.008647390641272068,2.4748666286468506,5908.724501145692,752165.0,404.0,0.0,0.0,255.0,0.80078125,8.019607843137255,1383.556640625,217.0,0.326171875,752165.0,0.043297386284928324,1e-06,194515622.0,1.0,127.29735492899636,0.10831450110604762,0.06564519554376602,36.1016731262207,2048.0,752165.0,0.20271776616573334,0.80078125,,
,256,35819.202531685,,,,,,,,,,1779967448.6581817,,8.782280343999446,2.4748666286468506,0.810546875,1.0,123.82462754900189,0.810546875,-0.007348166778683662,0.0,213.111328125,-2.4748666286468506,0.810546875,0.00030865606345501043,165.21657943725586,37.0,0.0,0.22434820300259162,0.001,2.37890625,1328.873046875,726855.0,90.765625,8.633538021000277,0.810546875,31.537361372000305,74.60309923200111,1.8650175964770217e-05,0.0,0.012082575402245903,0.11284495579699676,0.0005609790823655203,1173.8240963855421,1.416867469879518,1992.2268041237114,0.84375,-2.4748666286468506,726855.0,0.810546875,0.007420565583743155,726855.0,0.0,-0.007348166778683662,2.4748666286468506,5870.035827181125,726855.0,353.0,0.0,0.0,256.0,0.810546875,6.494845360824742,1328.873046875,301.0,0.23046875,726855.0,0.043388793324666275,1e-06,195224003.0,1.0,123.82462754900189,0.1096486820393824,0.08658704906702042,36.1002197265625,2048.0,726855.0,0.22331087291240692,0.810546875,,
,257,35948.444173232,,,,,,,,,,1779967573.2186704,,8.414287673003855,1.6201815605163574,0.77734375,1.0,124.31790282000293,0.77734375,-0.0038834107108414173,0.0,213.111328125,-2.4748666286468506,0.77734375,0.0002713502338597119,165.21657943725586,31.0,0.0,0.19220849600242218,0.001,2.423828125,1306.041015625,708341.0,77.4375,8.224159559002146,0.77734375,30.47397549499874,76.97021614899859,4.972660004252406e-05,0.0,0.011878865790634532,0.11863363372242969,0.0004854625826144753,1121.3417085427136,1.6582914572864322,1950.8684210526317,0.859375,-2.4748666286468506,708341.0,0.77734375,0.0038427860961984034,708341.0,0.0,-0.0038834107108414173,1.6201815605163574,5697.819734182541,708341.0,301.0,0.0,0.0,257.0,0.77734375,5.0964912280701755,1306.041015625,352.0,0.232421875,708341.0,0.04302161740602159,1e-06,195904386.0,1.0,124.31790282000293,0.11510546117425872,0.08307492733001709,36.10292053222656,2048.0,708341.0,0.1989608258008957,0.77734375,,
